partner_id,date,product_id,price_total,product_uom_qty,qty_delivered,Product,team,customer_residence,customer,Salesperson
474,8/26/2024 18:25,302,200,1,1,Kileleshwa Delivery Cost ,Point of Sale,Kileleshwa,Dr Barry Allen,Sophie Evans-Saunders
508,8/25/2024 23:29,346,150,1,1, Delivery Cost      ,Point of Sale,,Joanna Rowley,Sophie Evans-Saunders
508,8/25/2024 23:29,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Joanna Rowley,Sophie Evans-Saunders
726,8/25/2024 20:34,243,800,2,2,B2C-Managu,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 20:34,251,400,1,1,B2C-Kunde,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 20:34,292,1000,2,2,B2C-Fermented sagaa,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 20:34,346,150,1,1, Delivery Cost      ,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
557,8/25/2024 19:55,242,1050,3,3,B2C-Githeri,Point of Sale,ndereru,Scott Davies,Sophie Evans-Saunders
557,8/25/2024 19:55,351,100,1,1, Delivery Cost,Point of Sale,ndereru,Scott Davies,Sophie Evans-Saunders
726,8/25/2024 19:53,243,800,2,2,B2C-Managu,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 19:53,351,100,1,1, Delivery Cost,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 19:53,251,400,1,1,B2C-Kunde,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
726,8/25/2024 19:53,292,1000,2,2,B2C-Fermented sagaa,Point of Sale,,Dr William Garner,Sophie Evans-Saunders
52,8/25/2024 19:33,319,400,1,1,B2C-Managu Terere,Point of Sale,Kiserian,Francesca Burton-Russell,Sophie Evans-Saunders
52,8/25/2024 19:33,346,150,1,1, Delivery Cost      ,Point of Sale,Kiserian,Francesca Burton-Russell,Sophie Evans-Saunders
52,8/25/2024 19:33,183,800,2,2,B2C-Kunde Mrenda,Point of Sale,Kiserian,Francesca Burton-Russell,Sophie Evans-Saunders
52,8/25/2024 19:33,242,350,1,1,B2C-Githeri,Point of Sale,Kiserian,Francesca Burton-Russell,Sophie Evans-Saunders
657,8/25/2024 1:18,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Mrs Anna Sutton,Sophie Evans-Saunders
657,8/25/2024 1:18,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Mrs Anna Sutton,Sophie Evans-Saunders
657,8/25/2024 1:18,350,400,1,1, Delivery Cost      ,Point of Sale,,Mrs Anna Sutton,Sophie Evans-Saunders
657,8/25/2024 1:18,242,350,1,1,B2C-Githeri,Point of Sale,,Mrs Anna Sutton,Sophie Evans-Saunders
507,8/24/2024 23:34,183,800,2,2,B2C-Kunde Mrenda,Point of Sale,Lavington,Jonathan Stevenson,Sophie Evans-Saunders
507,8/24/2024 23:34,344,500,1,1,Fermented Kunde,Point of Sale,Lavington,Jonathan Stevenson,Sophie Evans-Saunders
507,8/24/2024 23:34,340,500,2,2,Unga Brown,Point of Sale,Lavington,Jonathan Stevenson,Sophie Evans-Saunders
507,8/24/2024 23:34,351,100,1,1, Delivery Cost,Point of Sale,Lavington,Jonathan Stevenson,Sophie Evans-Saunders
507,8/24/2024 23:34,343,500,1,1,Fermented Mrenda Mitoo,Point of Sale,Lavington,Jonathan Stevenson,Sophie Evans-Saunders
381,8/24/2024 22:41,346,150,1,1, Delivery Cost      ,Point of Sale,,Joshua Gallagher,Sophie Evans-Saunders
381,8/24/2024 22:41,251,400,1,1,B2C-Kunde,Point of Sale,,Joshua Gallagher,Sophie Evans-Saunders
18,8/24/2024 20:54,347,300,1,1, Delivery Cost      ,Point of Sale,Kilimani,Dean Payne,Sophie Evans-Saunders
18,8/24/2024 20:54,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,Kilimani,Dean Payne,Sophie Evans-Saunders
18,8/24/2024 20:54,319,400,1,1,B2C-Managu Terere,Point of Sale,Kilimani,Dean Payne,Sophie Evans-Saunders
725,8/24/2024 17:57,243,400,1,1,B2C-Managu,Point of Sale,,Callum Watkins-Davies,Sophie Evans-Saunders
725,8/24/2024 17:57,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Callum Watkins-Davies,Sophie Evans-Saunders
725,8/24/2024 17:57,346,150,1,1, Delivery Cost      ,Point of Sale,,Callum Watkins-Davies,Sophie Evans-Saunders
725,8/24/2024 17:57,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Callum Watkins-Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,244,800,2,2,B2C-Terere,Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,327,800,2,2,B2C-Terere Kunde,Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,288,800,2,2,B2C-Nderema ,Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,344,500,1,1,Fermented Kunde,Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,319,800,2,2,B2C-Managu Terere,Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
569,8/24/2024 17:08,333,5550,3,3,Dressed chicken(jogoo),Point of Sale,Muthaiga,Charlie Davies,Sophie Evans-Saunders
120,8/24/2024 0:04,259,300,1,1,B2C-Yellow Beans,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,8/24/2024 0:04,231,1000,2,2,B2C-Fermented Managu ,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,8/24/2024 0:04,351,100,1,1, Delivery Cost,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,8/23/2024 23:31,351,100,1,1, Delivery Cost,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
120,8/23/2024 23:31,231,1000,2,2,B2C-Fermented Managu ,Point of Sale,Mirema Drive,Mr Michael Baldwin,Sophie Evans-Saunders
147,8/23/2024 22:29,243,800,2,2,B2C-Managu,Point of Sale,South C,Ryan Kennedy,Sophie Evans-Saunders
147,8/23/2024 22:29,345,200,1,1, Delivery Cost      ,Point of Sale,South C,Ryan Kennedy,Sophie Evans-Saunders
73,8/23/2024 21:29,347,300,1,1, Delivery Cost      ,Point of Sale,Westlands,Lydia Brown,Sophie Evans-Saunders
73,8/23/2024 21:29,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,Westlands,Lydia Brown,Sophie Evans-Saunders
73,8/23/2024 21:29,242,1400,4,4,B2C-Githeri,Point of Sale,Westlands,Lydia Brown,Sophie Evans-Saunders
73,8/23/2024 21:29,231,1500,3,3,B2C-Fermented Managu ,Point of Sale,Westlands,Lydia Brown,Sophie Evans-Saunders
724,8/23/2024 21:27,345,200,1,1, Delivery Cost      ,Point of Sale,,Catherine Baker,Sophie Evans-Saunders
724,8/23/2024 21:27,298,400,1,1,B2C-Mrenda ,Point of Sale,,Catherine Baker,Sophie Evans-Saunders
724,8/23/2024 21:27,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Catherine Baker,Sophie Evans-Saunders
724,8/23/2024 21:27,243,400,1,1,B2C-Managu,Point of Sale,,Catherine Baker,Sophie Evans-Saunders
80,8/23/2024 21:21,243,400,1,1,B2C-Managu,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/23/2024 21:21,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/23/2024 21:21,292,1000,2,2,B2C-Fermented sagaa,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/23/2024 21:21,91,400,1,1,Precooked pumkin leaves and Mitoo,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
80,8/23/2024 21:21,351,100,1,1, Delivery Cost,Point of Sale,Riara,Darren Palmer,Sophie Evans-Saunders
723,8/23/2024 16:23,346,150,1,1, Delivery Cost      ,Point of Sale,,Guy Harrison,Sophie Evans-Saunders
723,8/23/2024 16:23,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Guy Harrison,Sophie Evans-Saunders
722,8/23/2024 16:17,314,250,1,1, Delivery Cost     ,Point of Sale,,Clive Barber,Sophie Evans-Saunders
722,8/23/2024 16:17,340,750,3,3,Unga Brown,Point of Sale,,Clive Barber,Sophie Evans-Saunders
715,8/23/2024 0:00,314,250,1,1, Delivery Cost     ,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/23/2024 0:00,319,400,1,1,B2C-Managu Terere,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/23/2024 0:00,242,350,1,1,B2C-Githeri,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/23/2024 0:00,176,300,1,1,B2C-Beans,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/23/2024 0:00,369,400,1,1,Nduma,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/23/2024 0:00,331,1650,1,1,Dressed chicken,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
721,8/22/2024 20:44,243,400,1,1,B2C-Managu,Point of Sale,,Kelly Evans,Sophie Evans-Saunders
721,8/22/2024 20:44,40,400,1,1,B2C-Sagaa/Saget,Point of Sale,,Kelly Evans,Sophie Evans-Saunders
721,8/22/2024 20:44,244,400,1,1,B2C-Terere,Point of Sale,,Kelly Evans,Sophie Evans-Saunders
720,8/22/2024 20:40,333,3700,2,2,Dressed chicken(jogoo),Point of Sale,,Dr Tracey Williams,Sophie Evans-Saunders
720,8/22/2024 20:40,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,,Dr Tracey Williams,Sophie Evans-Saunders
720,8/22/2024 20:36,345,200,1,1, Delivery Cost      ,Point of Sale,,Dr Tracey Williams,Sophie Evans-Saunders
720,8/22/2024 20:36,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Dr Tracey Williams,Sophie Evans-Saunders
720,8/22/2024 20:36,183,400,1,1,B2C-Kunde Mrenda,Point of Sale,,Dr Tracey Williams,Sophie Evans-Saunders
719,8/22/2024 19:11,343,500,1,1,Fermented Mrenda Mitoo,Point of Sale,,Connor Walker,Sophie Evans-Saunders
719,8/22/2024 19:11,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Connor Walker,Sophie Evans-Saunders
719,8/22/2024 19:11,347,300,1,1, Delivery Cost      ,Point of Sale,,Connor Walker,Sophie Evans-Saunders
718,8/22/2024 18:20,343,1000,2,2,Fermented Mrenda Mitoo,Point of Sale,,Lewis Austin,Sophie Evans-Saunders
718,8/22/2024 18:20,350,400,1,1, Delivery Cost      ,Point of Sale,,Lewis Austin,Sophie Evans-Saunders
114,8/22/2024 18:18,370,9000,20,20,B2B-Kunde Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/22/2024 18:18,355,700,1,1, Hagon Delivery,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/22/2024 18:18,254,9000,20,20,B2B-Managu Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/22/2024 18:18,246,4500,10,10,B2B-Kunde Terere ,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/22/2024 18:18,253,4500,10,10,B2B-Managu Terere,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
717,8/22/2024 18:13,319,400,1,1,B2C-Managu Terere,Point of Sale,,Carolyn Price-Macdonald,Sophie Evans-Saunders
717,8/22/2024 18:13,351,100,1,1, Delivery Cost,Point of Sale,,Carolyn Price-Macdonald,Sophie Evans-Saunders
713,8/22/2024 18:08,345,200,1,1, Delivery Cost      ,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
713,8/22/2024 18:08,244,800,2,2,B2C-Terere,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
713,8/22/2024 18:08,361,500,1,1,Fermented kunde,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
716,8/22/2024 18:03,319,1600,4,4,B2C-Managu Terere,Point of Sale,,Mathew Price-Walker,Sophie Evans-Saunders
716,8/22/2024 18:03,345,200,1,1, Delivery Cost      ,Point of Sale,,Mathew Price-Walker,Sophie Evans-Saunders
716,8/22/2024 18:03,251,800,2,2,B2C-Kunde,Point of Sale,,Mathew Price-Walker,Sophie Evans-Saunders
715,8/22/2024 17:59,314,250,1,1, Delivery Cost     ,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/22/2024 17:59,319,400,1,1,B2C-Managu Terere,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/22/2024 17:59,331,1650,1,1,Dressed chicken,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/22/2024 17:59,259,300,1,1,B2C-Yellow Beans,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
715,8/22/2024 17:59,369,400,1,1,Nduma,Point of Sale,,Christopher Bray,Sophie Evans-Saunders
712,8/22/2024 17:52,351,100,1,1, Delivery Cost,Point of Sale,,Scott Evans,Sophie Evans-Saunders
712,8/22/2024 17:52,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Scott Evans,Sophie Evans-Saunders
714,8/22/2024 17:49,340,250,1,1,Unga Brown,Point of Sale,,Sophie Morgan,Sophie Evans-Saunders
714,8/22/2024 17:49,345,200,1,1, Delivery Cost      ,Point of Sale,,Sophie Morgan,Sophie Evans-Saunders
713,8/22/2024 17:45,344,1000,2,2,Fermented Kunde,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
713,8/22/2024 17:45,244,800,2,2,B2C-Terere,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
713,8/22/2024 17:45,345,200,1,1, Delivery Cost      ,Point of Sale,,Anne Patel-Murphy,Sophie Evans-Saunders
211,8/21/2024 22:05,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
211,8/21/2024 22:05,266,100,1,1,Syokimau(shaba)Delivery Cost   ,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
211,8/21/2024 22:05,344,500,1,1,Fermented Kunde,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
710,8/21/2024 19:31,351,100,1,1, Delivery Cost,Point of Sale,,Brian Sharpe,Sophie Evans-Saunders
710,8/21/2024 19:31,340,250,1,1,Unga Brown,Point of Sale,,Brian Sharpe,Sophie Evans-Saunders
19,8/21/2024 19:21,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Kilimani,Mr Jack Clarke,Sophie Evans-Saunders
19,8/21/2024 19:21,344,500,1,1,Fermented Kunde,Point of Sale,Kilimani,Mr Jack Clarke,Sophie Evans-Saunders
19,8/21/2024 19:21,359,50,1,1, Delivery Cost ,Point of Sale,Kilimani,Mr Jack Clarke,Sophie Evans-Saunders
19,8/21/2024 19:21,298,400,1,1,B2C-Mrenda ,Point of Sale,Kilimani,Mr Jack Clarke,Sophie Evans-Saunders
665,8/21/2024 19:16,345,200,1,1, Delivery Cost      ,Point of Sale,,Denis Wilkinson,Sophie Evans-Saunders
665,8/21/2024 19:16,242,700,2,2,B2C-Githeri,Point of Sale,,Denis Wilkinson,Sophie Evans-Saunders
709,8/21/2024 19:14,340,250,1,1,Unga Brown,Point of Sale,,Jeremy Gardner,Sophie Evans-Saunders
709,8/21/2024 19:14,351,100,1,1, Delivery Cost,Point of Sale,,Jeremy Gardner,Sophie Evans-Saunders
3,8/21/2024 0:06,243,400,1,1,B2C-Managu,Point of Sale,Syokimau,Abdul Glover,Sophie Evans-Saunders
708,8/21/2024 0:06,347,300,1,1, Delivery Cost      ,Point of Sale,,Ms Carly Saunders,Sophie Evans-Saunders
708,8/21/2024 0:06,242,1400,4,4,B2C-Githeri,Point of Sale,,Ms Carly Saunders,Sophie Evans-Saunders
706,8/21/2024 0:02,288,400,1,1,B2C-Nderema ,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
706,8/21/2024 0:02,350,400,1,1, Delivery Cost      ,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
706,8/21/2024 0:02,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
706,8/20/2024 23:28,262,400,1,1,Ruaka Delivery Cost  ,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
706,8/20/2024 23:28,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
706,8/20/2024 23:28,288,400,1,1,B2C-Nderema ,Point of Sale,,Reece Gilbert-Morris,Sophie Evans-Saunders
705,8/20/2024 20:43,44,400,1,1,B2C-Pumpkin,Point of Sale,,David Scott,Sophie Evans-Saunders
705,8/20/2024 20:43,251,1200,3,3,B2C-Kunde,Point of Sale,,David Scott,Sophie Evans-Saunders
705,8/20/2024 20:43,367,350,1,1,Delivery Fee,Point of Sale,,David Scott,Sophie Evans-Saunders
665,8/19/2024 20:22,242,700,2,2,B2C-Githeri,Point of Sale,,Denis Wilkinson,Sophie Evans-Saunders
665,8/19/2024 20:22,345,200,1,1, Delivery Cost      ,Point of Sale,,Denis Wilkinson,Sophie Evans-Saunders
114,8/19/2024 18:53,364,900,2,2,B2B-Terere Sagaa,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,245,2250,5,5,B2B-Kunde Mrenda  Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,365,900,2,2,B2B-Pumpkin,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,355,700,1,1, Hagon Delivery,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,363,2250,5,5,B2B-Pumpkin Nderema,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,253,4500,10,10,B2B-Managu Terere,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,362,900,2,2,B2B-Mrenda Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/19/2024 18:53,366,900,2,2,B2B-Pumpkin Mitoo,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
691,8/19/2024 18:34,340,500,2,2,Unga Brown,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,288,800,2,2,B2C-Nderema ,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,328,800,2,2,B2C-Fried Omena,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,350,400,1,1, Delivery Cost      ,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,44,400,1,1,B2C-Pumpkin,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
691,8/19/2024 18:34,169,400,1,1,B2C-Mrenda Plain,Point of Sale,,Kerry Cook-McKenzie,Sophie Evans-Saunders
704,8/19/2024 18:30,169,400,1,1,B2C-Mrenda Plain,Point of Sale,,Ms Kate Scott,Sophie Evans-Saunders
704,8/19/2024 18:30,244,400,1,1,B2C-Terere,Point of Sale,,Ms Kate Scott,Sophie Evans-Saunders
704,8/19/2024 18:30,314,250,1,1, Delivery Cost     ,Point of Sale,,Ms Kate Scott,Sophie Evans-Saunders
704,8/19/2024 18:30,327,400,1,1,B2C-Terere Kunde,Point of Sale,,Ms Kate Scott,Sophie Evans-Saunders
704,8/19/2024 18:30,319,400,1,1,B2C-Managu Terere,Point of Sale,,Ms Kate Scott,Sophie Evans-Saunders
139,8/19/2024 18:26,243,800,2,2,B2C-Managu,Point of Sale,Ruaka,Maria Smith,Sophie Evans-Saunders
139,8/19/2024 18:26,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,Ruaka,Maria Smith,Sophie Evans-Saunders
139,8/19/2024 18:26,350,400,1,1, Delivery Cost      ,Point of Sale,Ruaka,Maria Smith,Sophie Evans-Saunders
139,8/19/2024 18:26,242,1400,4,4,B2C-Githeri,Point of Sale,Ruaka,Maria Smith,Sophie Evans-Saunders
139,8/19/2024 18:26,244,800,2,2,B2C-Terere,Point of Sale,Ruaka,Maria Smith,Sophie Evans-Saunders
211,8/19/2024 18:10,259,300,1,1,B2C-Yellow Beans,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
211,8/19/2024 18:10,292,500,1,1,B2C-Fermented sagaa,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
211,8/19/2024 18:10,242,350,1,1,B2C-Githeri,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
211,8/19/2024 18:10,351,100,1,1, Delivery Cost,Point of Sale,Syokimau,Nicola Taylor,Sophie Evans-Saunders
700,8/19/2024 18:06,244,400,1,1,B2C-Terere,Point of Sale,,Katherine Ryan,Sophie Evans-Saunders
700,8/19/2024 18:06,259,300,1,1,B2C-Yellow Beans,Point of Sale,,Katherine Ryan,Sophie Evans-Saunders
480,8/19/2024 12:54,347,300,1,1, Delivery Cost      ,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
480,8/19/2024 12:54,243,400,1,1,B2C-Managu,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
480,8/19/2024 12:54,251,400,1,1,B2C-Kunde,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
480,8/19/2024 12:54,244,400,1,1,B2C-Terere,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
480,8/19/2024 12:54,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
480,8/19/2024 12:54,44,400,1,1,B2C-Pumpkin,Point of Sale,,Hannah Payne-Wilson,Sophie Evans-Saunders
88,8/19/2024 12:50,292,1000,2,2,B2C-Fermented sagaa,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:50,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:50,305,600,1,1,Syokimau Delivery Cost     ,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:50,328,400,1,1,B2C-Fried Omena,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
615,8/19/2024 12:31,345,200,1,1, Delivery Cost      ,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/19/2024 12:31,177,400,1,1,B2C-Mrenda Mito Mix,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/19/2024 12:31,251,400,1,1,B2C-Kunde,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
615,8/19/2024 12:31,45,400,1,1,B2C-Mitoo/Slender leaf,Point of Sale,,Mr Damien Watson,Sophie Evans-Saunders
88,8/19/2024 12:20,305,600,1,1,Syokimau Delivery Cost     ,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:20,344,500,1,1,Fermented Kunde,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:20,328,400,1,1,B2C-Fried Omena,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:20,231,500,1,1,B2C-Fermented Managu ,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
88,8/19/2024 12:20,292,500,1,1,B2C-Fermented sagaa,Point of Sale,Syokimau,Harry Ward-Davies,Sophie Evans-Saunders
160,8/19/2024 12:15,320,300,1,1,B2C-Rosecoco Beans,Point of Sale,Westlands,Connor Simmons,Sophie Evans-Saunders
160,8/19/2024 12:15,346,150,1,1, Delivery Cost      ,Point of Sale,Westlands,Connor Simmons,Sophie Evans-Saunders
160,8/19/2024 12:15,242,350,1,1,B2C-Githeri,Point of Sale,Westlands,Connor Simmons,Sophie Evans-Saunders
700,8/18/2024 20:14,347,300,1,1, Delivery Cost      ,Point of Sale,,Katherine Ryan,Sophie Evans-Saunders
700,8/18/2024 20:14,242,350,1,1,B2C-Githeri,Point of Sale,,Katherine Ryan,Sophie Evans-Saunders
702,8/18/2024 20:13,319,400,1,1,B2C-Managu Terere,Point of Sale,,Ann Rogers-Lloyd,Sophie Evans-Saunders
702,8/18/2024 20:13,102,800,2,2,Precooked Pumpkin leaves & Terere & kunde,Point of Sale,,Ann Rogers-Lloyd,Sophie Evans-Saunders
702,8/18/2024 20:13,351,100,1,1, Delivery Cost,Point of Sale,,Ann Rogers-Lloyd,Sophie Evans-Saunders
701,8/18/2024 20:11,319,400,1,1,B2C-Managu Terere,Point of Sale,,Lynne Green,Sophie Evans-Saunders
701,8/18/2024 20:11,333,1850,1,1,Dressed chicken(jogoo),Point of Sale,,Lynne Green,Sophie Evans-Saunders
701,8/18/2024 20:11,350,400,1,1, Delivery Cost      ,Point of Sale,,Lynne Green,Sophie Evans-Saunders
701,8/18/2024 20:11,244,400,1,1,B2C-Terere,Point of Sale,,Lynne Green,Sophie Evans-Saunders
701,8/18/2024 20:11,243,400,1,1,B2C-Managu,Point of Sale,,Lynne Green,Sophie Evans-Saunders
114,8/17/2024 23:46,352,500,1,1, Delivery Cost ,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/17/2024 23:46,254,13500,30,30,B2B-Managu Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/17/2024 23:46,253,4500,10,10,B2B-Managu Terere,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/17/2024 23:46,245,4500,10,10,B2B-Kunde Mrenda  Plain,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
114,8/17/2024 23:46,246,4500,10,10,B2B-Kunde Terere ,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
699,8/17/2024 23:17,350,400,1,1, Delivery Cost      ,Point of Sale,,Raymond Wilson,Sophie Evans-Saunders
699,8/17/2024 23:17,231,500,1,1,B2C-Fermented Managu ,Point of Sale,,Raymond Wilson,Sophie Evans-Saunders
699,8/17/2024 23:17,292,500,1,1,B2C-Fermented sagaa,Point of Sale,,Raymond Wilson,Sophie Evans-Saunders
114,8/17/2024 21:42,246,4500,10,10,B2B-Kunde Terere ,Point of Sale,Garden Estate,Joanna Hunt,Sophie Evans-Saunders
